BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2018-03-01,ГАЗПРОМ ао,GAZP,57839,6656258920.7,141.0,139.39,142.0,140.1,140.27,140.1,47451210,140.28,140.28,140.1,6656258920.7,6656258920.7,6656258920.7,,3
TQBR,2018-03-02,ГАЗПРОМ ао,GAZP,39173,3730716293.9,139.65,137.77,140.59,138.57,139.02,138.57,26835570,139.02,139.02,138.57,3730716293.9,3730716293.9,3730716293.9,,3
TQBR,2018-03-05,ГАЗПРОМ ао,GAZP,36035,3273586067.3,138.83,138.57,141.83,141.6,140.77,141.6,23254990,140.77,140.77,141.6,3273586067.3,3273586067.3,3273586067.3,,3
TQBR,2018-03-06,ГАЗПРОМ ао,GAZP,30729,3472610989.2,142.25,140.47,143.49,140.59,142.3,140.59,24404580,142.29,142.29,140.59,3472610989.2,3472610989.2,3472610989.2,,3
TQBR,2018-03-07,ГАЗПРОМ ао,GAZP,41609,3906497089.0,139.98,137.38,139.98,138.56,138.31,138.56,28244930,138.31,138.31,138.56,3906497089.0,3906497089.0,3906497089.0,,3
TQBR,2018-03-09,ГАЗПРОМ ао,GAZP,17100,1682884613.4,138.88,137.79,139.81,139.81,139.06,139.81,12102430,139.05,139.05,139.81,1682884613.4,1682884613.4,1682884613.4,,3
TQBR,2018-03-12,ГАЗПРОМ ао,GAZP,23193,2393114756.2,140.44,140.11,141.96,141.35,141.22,141.35,16945720,141.22,141.22,141.35,2393114756.2,2393114756.2,2393114756.2,,3
TQBR,2018-03-13,ГАЗПРОМ ао,GAZP,29171,3253679777.5,141.0,139.95,142.93,142.75,141.95,142.75,22920910,141.95,141.95,142.75,3253679777.5,3253679777.5,3253679777.5,,3
TQBR,2018-03-14,ГАЗПРОМ ао,GAZP,39449,4460228606.1,141.82,138.8,141.98,138.8,140.25,138.8,31802960,140.25,140.25,138.8,4460228606.1,4460228606.1,4460228606.1,,3
TQBR,2018-03-15,ГАЗПРОМ ао,GAZP,47628,4764250778.6,138.59,138.0,140.06,138.25,139.01,138.25,34272770,139.01,139.01,138.25,4764250778.6,4764250778.6,4764250778.6,,3
TQBR,2018-03-16,ГАЗПРОМ ао,GAZP,39317,5918078559.5,138.66,137.11,141.0,141.0,139.38,141.0,42461100,139.38,139.38,141.0,5918078559.5,5918078559.5,5918078559.5,,3
TQBR,2018-03-19,ГАЗПРОМ ао,GAZP,26781,3052939424.6,141.45,139.43,141.77,139.91,140.57,139.91,21717760,140.57,140.57,139.91,3052939424.6,3052939424.6,3052939424.6,,3
TQBR,2018-03-20,ГАЗПРОМ ао,GAZP,31451,3662723052.8,140.3,139.31,142.7,142.45,141.24,142.45,25944520,141.18,141.18,142.45,3662723052.8,3662723052.8,3662723052.8,,3
TQBR,2018-03-21,ГАЗПРОМ ао,GAZP,40536,4440249964.3,142.7,140.84,144.0,141.51,142.53,141.51,31152980,142.53,142.53,141.51,4440249964.3,4440249964.3,4440249964.3,,3
TQBR,2018-03-22,ГАЗПРОМ ао,GAZP,39438,2906849953.8,141.7,139.2,142.08,139.5,140.53,139.5,20685050,140.53,140.53,139.5,2906849953.8,2906849953.8,2906849953.8,,3
TQBR,2018-03-23,ГАЗПРОМ ао,GAZP,42098,4711562231.5,138.79,137.82,142.49,142.0,140.29,142.0,33583510,140.29,140.29,142.0,4711562231.5,4711562231.5,4711562231.5,,3
TQBR,2018-03-26,ГАЗПРОМ ао,GAZP,37104,3868595665.3,142.02,138.27,142.08,138.27,140.2,138.27,27593660,140.2,140.2,138.27,3868595665.3,3868595665.3,3868595665.3,,3
TQBR,2018-03-27,ГАЗПРОМ ао,GAZP,32259,3577911800.3,139.21,139.01,141.7,140.8,140.51,140.8,25464160,140.51,140.51,140.8,3577911800.3,3577911800.3,3577911800.3,,3
TQBR,2018-03-28,ГАЗПРОМ ао,GAZP,28084,2996716757.2,140.0,139.13,141.67,140.47,140.39,140.47,21345590,140.39,140.39,140.47,2996716757.2,2996716757.2,2996716757.2,,3
TQBR,2018-03-29,ГАЗПРОМ ао,GAZP,29543,3374599605.1,140.7,140.7,142.8,142.8,141.94,142.8,23774420,141.94,141.94,142.8,3374599605.1,3374599605.1,3374599605.1,,3
TQBR,2018-03-30,ГАЗПРОМ ао,GAZP,13633,1195162674.0,143.0,142.05,143.31,142.33,142.63,142.33,8377570,142.66,142.66,142.33,1195162674.0,1195162674.0,1195162674.0,,3
TQBR,2018-04-02,ГАЗПРОМ ао,GAZP,28741,2627348859.7,142.4,140.32,143.7,140.32,142.0,140.32,18502270,142.0,142.0,140.32,2627348859.7,2627348859.7,2627348859.7,,3
TQBR,2018-04-03,ГАЗПРОМ ао,GAZP,20420,1949062134.9,140.3,139.7,141.3,141.13,140.51,141.13,13870980,140.51,140.51,141.13,1949062134.9,1949062134.9,1949062134.9,,3
TQBR,2018-04-04,ГАЗПРОМ ао,GAZP,28696,3113547714.0,140.82,139.02,141.52,140.18,139.94,140.18,22250100,139.93,139.93,140.18,3113547714.0,3113547714.0,3113547714.0,,3
TQBR,2018-04-05,ГАЗПРОМ ао,GAZP,22222,2881488088.6,140.66,139.8,141.35,140.5,140.74,140.5,20473660,140.74,140.74,140.5,2881488088.6,2881488088.6,2881488088.6,,3
TQBR,2018-04-06,ГАЗПРОМ ао,GAZP,31155,3860854096.3,140.14,139.45,141.97,141.5,141.09,141.5,27364690,141.09,141.09,141.5,3860854096.3,3860854096.3,3860854096.3,,3
TQBR,2018-04-09,ГАЗПРОМ ао,GAZP,107766,12229434748.9,140.94,128.19,141.22,135.01,134.36,135.01,91014600,134.37,134.37,135.01,12229434748.9,12229434748.9,12229434748.9,,3
TQBR,2018-04-10,ГАЗПРОМ ао,GAZP,82145,8897093522.8,135.0,133.5,141.97,141.8,138.85,141.8,64076590,138.85,138.85,141.8,8897093522.8,8897093522.8,8897093522.8,,3
TQBR,2018-04-11,ГАЗПРОМ ао,GAZP,78014,8915901154.9,141.0,140.71,146.29,145.27,143.46,145.27,62149010,143.46,143.46,145.27,8915901154.9,8915901154.9,8915901154.9,,3
TQBR,2018-04-12,ГАЗПРОМ ао,GAZP,50400,5898254966.1,145.7,142.13,146.89,145.99,144.75,145.99,40747400,144.75,144.75,145.99,5898254966.1,5898254966.1,5898254966.1,,3
TQBR,2018-04-13,ГАЗПРОМ ао,GAZP,34951,3795246067.5,146.0,142.09,146.75,142.58,143.74,142.58,26404410,143.74,143.74,142.58,3795246067.5,3795246067.5,3795246067.5,,3
TQBR,2018-04-16,ГАЗПРОМ ао,GAZP,32891,3773000553.9,141.03,139.87,142.83,141.5,141.12,141.5,26735310,141.12,141.12,141.5,3773000553.9,3773000553.9,3773000553.9,,3
TQBR,2018-04-17,ГАЗПРОМ ао,GAZP,29905,3792581416.8,142.45,140.66,143.18,142.4,141.96,142.4,26716430,141.96,141.96,142.4,3792581416.8,3792581416.8,3792581416.8,,3
TQBR,2018-04-18,ГАЗПРОМ ао,GAZP,35162,4045128563.9,142.64,142.04,145.31,144.75,144.04,144.75,28083940,144.04,144.04,144.75,4045128563.9,4045128563.9,4045128563.9,,3
TQBR,2018-04-19,ГАЗПРОМ ао,GAZP,28797,2956275262.4,145.2,142.57,145.75,143.4,143.97,143.4,20535220,143.96,143.96,143.4,2956275262.4,2956275262.4,2956275262.4,,3
TQBR,2018-04-20,ГАЗПРОМ ао,GAZP,25444,3057613998.8,143.39,142.9,145.5,144.4,144.55,144.4,21150190,144.57,144.57,144.4,3057613998.8,3057613998.8,3057613998.8,,3
TQBR,2018-04-23,ГАЗПРОМ ао,GAZP,37329,4677928111.4,144.3,142.0,144.48,143.99,143.25,143.99,32656540,143.25,143.25,143.99,4677928111.4,4677928111.4,4677928111.4,,3
TQBR,2018-04-24,ГАЗПРОМ ао,GAZP,34780,4216691245.9,144.0,143.52,146.52,144.14,145.17,144.14,29047550,145.17,145.17,144.14,4216691245.9,4216691245.9,4216691245.9,,3
TQBR,2018-04-25,ГАЗПРОМ ао,GAZP,29007,3393969681.2,143.5,141.41,143.89,142.7,142.55,142.7,23808600,142.55,142.55,142.7,3393969681.2,3393969681.2,3393969681.2,,3
TQBR,2018-04-26,ГАЗПРОМ ао,GAZP,31562,3223002132.8,143.07,142.6,145.75,145.48,144.56,145.48,22295800,144.56,144.56,145.48,3223002132.8,3223002132.8,3223002132.8,,3
TQBR,2018-04-27,ГАЗПРОМ ао,GAZP,24292,2830656472.3,146.0,143.77,146.0,144.5,144.83,144.5,19544860,144.83,144.83,144.5,2830656472.3,2830656472.3,2830656472.3,,3
TQBR,2018-04-28,ГАЗПРОМ ао,GAZP,13950,325531345.1,144.5,143.83,144.5,144.3,144.14,144.3,2258670,144.13,144.13,144.3,325531345.1,325531345.1,325531345.1,,3
TQBR,2018-04-30,ГАЗПРОМ ао,GAZP,23233,2225393515.8,144.3,143.7,147.29,145.93,145.63,145.93,15280790,145.63,145.63,145.93,2225393515.8,2225393515.8,2225393515.8,,3
TQBR,2018-05-02,ГАЗПРОМ ао,GAZP,22303,2319341350.7,145.35,143.96,145.77,144.94,144.81,144.94,16016740,144.81,144.81,144.94,2319341350.7,2319341350.7,2319341350.7,,3
TQBR,2018-05-03,ГАЗПРОМ ао,GAZP,33432,3474983964.8,144.44,142.7,146.15,142.7,144.49,142.7,24049590,144.49,144.49,142.7,3474983964.8,3474983964.8,3474983964.8,,3
TQBR,2018-05-04,ГАЗПРОМ ао,GAZP,18071,1684482519.8,143.39,143.09,144.2,143.73,143.6,143.73,11728700,143.62,143.62,143.73,1684482519.8,1684482519.8,1684482519.8,,3
TQBR,2018-05-07,ГАЗПРОМ ао,GAZP,14601,1361392632.2,144.75,143.45,145.1,144.05,144.34,144.05,9431820,144.34,144.34,144.05,1361392632.2,1361392632.2,1361392632.2,,3
TQBR,2018-05-08,ГАЗПРОМ ао,GAZP,23806,2642252831.6,143.8,143.16,145.48,145.48,144.36,145.48,18302910,144.36,144.36,145.48,2642252831.6,2642252831.6,2642252831.6,,3
TQBR,2018-05-10,ГАЗПРОМ ао,GAZP,33066,3553710936.1,145.98,145.57,147.15,146.38,146.52,146.38,24255510,146.51,146.51,146.38,3553710936.1,3553710936.1,3553710936.1,,3
TQBR,2018-05-11,ГАЗПРОМ ао,GAZP,49030,6673910973.3,146.4,146.4,151.1,150.7,149.0,150.7,44794480,148.99,148.99,150.7,6673910973.3,6673910973.3,6673910973.3,,3
TQBR,2018-05-14,ГАЗПРОМ ао,GAZP,30437,4186645609.0,151.25,148.03,151.27,150.98,149.78,150.98,27957030,149.75,149.75,150.98,4186645609.0,4186645609.0,4186645609.0,,3
TQBR,2018-05-15,ГАЗПРОМ ао,GAZP,35825,4338287814.9,150.5,148.0,150.7,149.2,149.07,149.2,29101470,149.07,149.07,149.2,4338287814.9,4338287814.9,4338287814.9,,3
TQBR,2018-05-16,ГАЗПРОМ ао,GAZP,40305,6552978112.5,148.6,148.11,150.7,148.59,149.68,148.59,43781450,149.67,149.67,148.59,6552978112.5,6552978112.5,6552978112.5,,3
TQBR,2018-05-17,ГАЗПРОМ ао,GAZP,22614,2844169741.8,149.23,147.15,149.36,147.15,148.31,147.15,19176990,148.31,148.31,147.15,2844169741.8,2844169741.8,2844169741.8,,3
TQBR,2018-05-18,ГАЗПРОМ ао,GAZP,26211,3140370139.7,147.2,145.19,147.88,145.65,146.41,145.65,21448430,146.41,146.41,145.65,3140370139.7,3140370139.7,3140370139.7,,3
TQBR,2018-05-21,ГАЗПРОМ ао,GAZP,21280,2390787051.0,146.0,145.9,148.2,146.76,147.41,146.76,16218790,147.41,147.41,146.76,2390787051.0,2390787051.0,2390787051.0,,3
TQBR,2018-05-22,ГАЗПРОМ ао,GAZP,16141,1931827888.6,146.97,146.42,147.6,146.5,146.94,146.5,13146640,146.94,146.94,146.5,1931827888.6,1931827888.6,1931827888.6,,3
TQBR,2018-05-23,ГАЗПРОМ ао,GAZP,22570,2836768445.2,146.2,144.88,146.94,146.06,145.86,146.06,19449120,145.86,145.86,146.06,2836768445.2,2836768445.2,2836768445.2,,3
TQBR,2018-05-24,ГАЗПРОМ ао,GAZP,28548,2998071458.0,146.29,144.93,147.15,145.27,145.79,145.27,20563940,145.79,145.79,145.27,2998071458.0,2998071458.0,2998071458.0,,3
TQBR,2018-05-25,ГАЗПРОМ ао,GAZP,23435,2633117946.2,145.62,144.36,146.3,145.09,145.26,145.09,18126630,145.26,145.26,145.09,2633117946.2,2633117946.2,2633117946.2,,3
TQBR,2018-05-28,ГАЗПРОМ ао,GAZP,10231,972141291.9,145.65,144.75,145.75,145.09,145.29,145.09,6690610,145.3,145.3,145.09,972141291.9,972141291.9,972141291.9,,3
TQBR,2018-05-29,ГАЗПРОМ ао,GAZP,22408,2530722338.0,145.58,142.88,145.61,143.9,143.76,143.9,17599120,143.8,143.8,143.9,2530722338.0,2530722338.0,2530722338.0,,3
TQBR,2018-05-30,ГАЗПРОМ ао,GAZP,27824,3140834064.2,144.0,142.52,144.82,143.26,143.7,143.26,21857180,143.7,143.7,143.26,3140834064.2,3140834064.2,3140834064.2,,3
TQBR,2018-05-31,ГАЗПРОМ ао,GAZP,23068,4902512649.3,143.26,143.26,145.21,145.0,144.59,145.0,33905170,144.59,144.59,145.0,4902512649.3,4902512649.3,4902512649.3,,3
TQBR,2018-06-01,ГАЗПРОМ ао,GAZP,20724,2538435935.0,144.58,143.55,145.5,144.0,144.72,144.0,17540300,144.72,144.72,144.0,2538435935.0,2538435935.0,2538435935.0,,3
TQBR,2018-06-04,ГАЗПРОМ ао,GAZP,19015,1872071628.4,144.51,144.51,146.9,146.44,146.04,146.44,12818540,146.04,146.04,146.44,1872071628.4,1872071628.4,1872071628.4,,3
TQBR,2018-06-05,ГАЗПРОМ ао,GAZP,15701,1854791168.9,146.51,145.22,146.54,146.0,145.85,146.0,12717550,145.85,145.85,146.0,1854791168.9,1854791168.9,1854791168.9,,3
TQBR,2018-06-06,ГАЗПРОМ ао,GAZP,20660,2515537947.7,146.44,145.53,146.9,146.9,146.27,146.9,17197640,146.27,146.27,146.9,2515537947.7,2515537947.7,2515537947.7,,3
TQBR,2018-06-07,ГАЗПРОМ ао,GAZP,14979,1806894266.5,147.1,146.0,147.5,146.05,146.66,146.05,12320600,146.66,146.66,146.05,1806894266.5,1806894266.5,1806894266.5,,3
TQBR,2018-06-08,ГАЗПРОМ ао,GAZP,37342,3529483206.2,145.98,143.05,146.75,143.05,144.58,143.05,24412340,144.58,144.58,143.05,3529483206.2,3529483206.2,3529483206.2,,3
TQBR,2018-06-09,ГАЗПРОМ ао,GAZP,3124,227421701.8,143.31,143.3,144.15,144.08,143.84,144.08,1581110,143.84,143.84,144.08,227421701.8,227421701.8,227421701.8,,3
TQBR,2018-06-11,ГАЗПРОМ ао,GAZP,16461,1807310144.3,143.8,141.56,144.18,142.28,142.33,142.28,12697960,142.33,142.33,142.28,1807310144.3,1807310144.3,1807310144.3,,3
TQBR,2018-06-13,ГАЗПРОМ ао,GAZP,26650,3331607131.6,142.7,140.63,142.78,141.0,141.68,141.0,23515540,141.68,141.68,141.0,3331607131.6,3331607131.6,3331607131.6,,3
TQBR,2018-06-14,ГАЗПРОМ ао,GAZP,23643,3497109125.3,140.9,139.14,141.44,139.4,139.93,139.4,24991210,139.93,139.93,139.4,3497109125.3,3497109125.3,3497109125.3,,3
TQBR,2018-06-15,ГАЗПРОМ ао,GAZP,31000,5878510828.8,139.7,137.64,140.87,137.73,138.64,137.73,42413220,138.6,138.6,137.73,5878510828.8,5878510828.8,5878510828.8,,3
TQBR,2018-06-18,ГАЗПРОМ ао,GAZP,25851,3164639621.8,138.05,136.0,138.3,136.52,137.1,136.52,23081990,137.1,137.1,136.52,3164639621.8,3164639621.8,3164639621.8,,3
TQBR,2018-06-19,ГАЗПРОМ ао,GAZP,38604,4893964443.5,136.0,132.86,136.28,135.5,134.44,135.5,36396760,134.46,134.46,135.5,4893964443.5,4893964443.5,4893964443.5,,3
TQBR,2018-06-20,ГАЗПРОМ ао,GAZP,29018,3716643822.4,136.5,136.0,138.5,136.91,137.32,136.91,27065540,137.32,137.32,136.91,3716643822.4,3716643822.4,3716643822.4,,3
TQBR,2018-06-21,ГАЗПРОМ ао,GAZP,27511,3890851362.8,136.51,134.04,137.9,134.4,135.45,134.4,28725430,135.45,135.45,134.4,3890851362.8,3890851362.8,3890851362.8,,3
TQBR,2018-06-22,ГАЗПРОМ ао,GAZP,19885,3266846661.6,135.0,135.0,137.55,136.76,136.32,136.76,23963780,136.32,136.32,136.76,3266846661.6,3266846661.6,3266846661.6,,3
TQBR,2018-06-25,ГАЗПРОМ ао,GAZP,16881,2362016501.1,136.5,136.5,138.44,137.1,137.47,137.1,17181930,137.47,137.47,137.1,2362016501.1,2362016501.1,2362016501.1,,3
TQBR,2018-06-26,ГАЗПРОМ ао,GAZP,14530,1895303194.5,137.44,137.36,138.88,138.07,138.02,138.07,13716210,138.18,138.18,138.07,1895303194.5,1895303194.5,1895303194.5,,3
TQBR,2018-06-27,ГАЗПРОМ ао,GAZP,20625,2626630211.9,138.01,137.07,139.85,139.0,138.45,139.0,18948070,138.62,138.62,139.0,2626630211.9,2626630211.9,2626630211.9,,3
TQBR,2018-06-28,ГАЗПРОМ ао,GAZP,22481,3158239620.1,139.0,138.35,140.33,138.76,139.19,138.76,22689590,139.19,139.19,138.76,3158239620.1,3158239620.1,3158239620.1,,3
TQBR,2018-06-29,ГАЗПРОМ ао,GAZP,17736,3619729790.7,139.3,139.17,141.01,141.01,140.24,141.01,25811520,140.24,140.24,141.01,3619729790.7,3619729790.7,3619729790.7,,3
TQBR,2018-07-02,ГАЗПРОМ ао,GAZP,26101,3600191893.8,140.82,140.07,144.2,144.0,142.84,144.0,25205320,142.83,142.83,144.0,3600191893.8,3600191893.8,3600191893.8,,3
TQBR,2018-07-03,ГАЗПРОМ ао,GAZP,18059,2149935560.8,144.11,141.95,144.2,142.49,142.91,142.49,15043700,142.91,142.91,142.49,2149935560.8,2149935560.8,2149935560.8,,3
TQBR,2018-07-04,ГАЗПРОМ ао,GAZP,8848,904421321.1,142.4,141.87,143.13,142.24,142.37,142.24,6352500,142.37,142.37,142.24,904421321.1,904421321.1,904421321.1,,3
TQBR,2018-07-05,ГАЗПРОМ ао,GAZP,18970,2813007285.1,142.15,141.64,145.55,145.55,144.19,145.55,19509440,144.19,144.19,145.55,2813007285.1,2813007285.1,2813007285.1,,3
TQBR,2018-07-06,ГАЗПРОМ ао,GAZP,19567,2483468390.0,145.8,143.57,145.8,144.96,144.48,144.96,17188580,144.48,144.48,144.96,2483468390.0,2483468390.0,2483468390.0,,3
TQBR,2018-07-09,ГАЗПРОМ ао,GAZP,20929,2610266115.4,145.75,145.53,148.1,148.0,146.85,148.0,17774160,146.86,146.86,148.0,2610266115.4,2610266115.4,2610266115.4,,3
TQBR,2018-07-10,ГАЗПРОМ ао,GAZP,20743,2672839817.8,148.27,146.42,148.37,147.3,147.44,147.3,18128720,147.44,147.44,147.3,2672839817.8,2672839817.8,2672839817.8,,3
TQBR,2018-07-11,ГАЗПРОМ ао,GAZP,24778,3406748238.8,146.78,143.85,146.78,144.77,145.0,144.77,23494310,145.0,145.0,144.77,3406984062.8,3406984062.8,3406984062.8,,3
TQBR,2018-07-12,ГАЗПРОМ ао,GAZP,28529,2848330371.1,144.76,143.5,145.7,145.08,144.4,145.08,19726940,144.39,144.39,145.08,2848330371.1,2848330371.1,2848330371.1,,3
TQBR,2018-07-13,ГАЗПРОМ ао,GAZP,17598,1976289736.8,145.3,144.87,146.87,146.87,145.97,146.87,13538600,145.97,145.97,146.87,1976289736.8,1976289736.8,1976289736.8,,3
TQBR,2018-07-16,ГАЗПРОМ ао,GAZP,37279,3813946454.5,146.8,146.13,148.98,147.0,147.47,147.0,25868480,147.44,147.44,147.0,3813946454.5,3813946454.5,3813946454.5,,3
TQBR,2018-07-17,ГАЗПРОМ ао,GAZP,26237,3730396400.9,146.6,144.15,146.73,145.31,145.19,145.31,25693830,145.19,145.19,145.31,3730396400.9,3730396400.9,3730396400.9,,3
TQBR,2018-07-18,ГАЗПРОМ ао,GAZP,30814,3969263716.4,138.89,137.45,138.99,138.29,138.07,138.29,28745490,138.08,138.08,138.29,3969263716.4,3969263716.4,3969263716.4,,3
TQBR,2018-07-19,ГАЗПРОМ ао,GAZP,23579,2532268356.8,138.39,136.85,138.66,137.58,137.84,137.58,18369120,137.85,137.85,137.58,2532268356.8,2532268356.8,2532268356.8,,3
TQBR,2018-07-20,ГАЗПРОМ ао,GAZP,20739,2564687165.8,137.58,136.42,138.0,136.47,137.13,136.47,18702320,137.13,137.13,136.47,2564687165.8,2564687165.8,2564687165.8,,3
TQBR,2018-07-23,ГАЗПРОМ ао,GAZP,28054,2476626508.7,136.59,136.58,139.22,138.37,138.27,138.37,17910570,138.28,138.28,138.37,2476626508.7,2476626508.7,2476626508.7,,3
TQBR,2018-07-24,ГАЗПРОМ ао,GAZP,16368,1859734405.4,138.78,137.92,139.7,138.85,138.79,138.85,13399380,138.79,138.79,138.85,1859734405.4,1859734405.4,1859734405.4,,3
TQBR,2018-07-25,ГАЗПРОМ ао,GAZP,17141,1896324873.1,138.1,137.64,138.88,138.21,138.25,138.21,13716750,138.25,138.25,138.21,1896324873.1,1896324873.1,1896324873.1,,3
TQBR,2018-07-26,ГАЗПРОМ ао,GAZP,12897,1494157211.2,138.84,137.74,139.17,138.18,138.29,138.18,10804920,138.28,138.28,138.18,1494157211.2,1494157211.2,1494157211.2,,3
TQBR,2018-07-27,ГАЗПРОМ ао,GAZP,11849,1312794509.4,138.45,137.13,138.7,137.99,137.93,137.99,9518030,137.93,137.93,137.99,1312794509.4,1312794509.4,1312794509.4,,3
TQBR,2018-07-30,ГАЗПРОМ ао,GAZP,15477,1828855579.3,137.59,137.12,138.9,138.9,138.27,138.9,13226820,138.27,138.27,138.9,1828855579.3,1828855579.3,1828855579.3,,3
TQBR,2018-07-31,ГАЗПРОМ ао,GAZP,30536,4452358451.8,138.89,138.46,143.79,143.79,141.36,143.79,31493220,141.38,141.38,143.79,4452358451.8,4452358451.8,4452358451.8,,3
TQBR,2018-08-01,ГАЗПРОМ ао,GAZP,24379,2609455750.2,143.01,141.48,143.31,142.14,142.51,142.14,18311040,142.51,142.51,142.14,2609455750.2,2609455750.2,2609455750.2,,3
TQBR,2018-08-02,ГАЗПРОМ ао,GAZP,17017,1789817248.3,141.75,139.76,142.89,140.36,141.29,140.36,12668090,141.29,141.29,140.36,1789817248.3,1789817248.3,1789817248.3,,3
TQBR,2018-08-03,ГАЗПРОМ ао,GAZP,22273,3093730012.3,140.2,139.5,142.39,142.39,141.6,142.39,21848060,141.6,141.6,142.39,3093730012.3,3093730012.3,3093730012.3,,3
TQBR,2018-08-06,ГАЗПРОМ ао,GAZP,19251,2149387624.1,142.44,140.32,142.58,141.34,141.08,141.34,15235390,141.08,141.08,141.34,2149387624.1,2149387624.1,2149387624.1,,3
TQBR,2018-08-07,ГАЗПРОМ ао,GAZP,16262,2000593788.5,141.35,140.95,143.04,142.74,142.35,142.74,14053840,142.35,142.35,142.74,2000593788.5,2000593788.5,2000593788.5,,3
TQBR,2018-08-08,ГАЗПРОМ ао,GAZP,26100,3869496317.6,142.71,142.2,144.19,144.1,143.27,144.1,27009480,143.26,143.26,144.1,3869496317.6,3869496317.6,3869496317.6,,3
TQBR,2018-08-09,ГАЗПРОМ ао,GAZP,28905,4223262862.8,143.26,143.26,145.46,145.2,144.61,145.2,29204720,144.61,144.61,145.2,4223262862.8,4223262862.8,4223262862.8,,3
TQBR,2018-08-10,ГАЗПРОМ ао,GAZP,28011,3946587641.7,144.69,144.01,146.2,144.8,145.08,144.8,27202730,145.08,145.08,144.8,3946587641.7,3946587641.7,3946587641.7,,3
TQBR,2018-08-13,ГАЗПРОМ ао,GAZP,25652,3280858429.3,143.9,142.54,145.15,142.9,143.78,142.9,22819270,143.78,143.78,142.9,3280858429.3,3280858429.3,3280858429.3,,3
TQBR,2018-08-14,ГАЗПРОМ ао,GAZP,26816,3161571184.3,143.49,139.85,143.49,141.24,141.3,141.24,22375400,141.3,141.3,141.24,3161571184.3,3161571184.3,3161571184.3,,3
TQBR,2018-08-15,ГАЗПРОМ ао,GAZP,20165,2943087774.6,141.0,139.5,141.68,141.5,140.61,141.5,20930090,140.62,140.62,141.5,2943087774.6,2943087774.6,2943087774.6,,3
TQBR,2018-08-16,ГАЗПРОМ ао,GAZP,16778,2022007171.6,141.5,139.95,142.09,140.88,141.13,140.88,14328100,141.12,141.12,140.88,2022007171.6,2022007171.6,2022007171.6,,3
TQBR,2018-08-17,ГАЗПРОМ ао,GAZP,17713,2122727729.2,140.88,140.03,141.76,141.01,140.78,141.01,15079520,140.77,140.77,141.01,2122727729.2,2122727729.2,2122727729.2,,3
TQBR,2018-08-20,ГАЗПРОМ ао,GAZP,11571,1163721258.9,141.97,140.61,142.22,141.51,141.39,141.51,8230910,141.38,141.38,141.51,1163721258.9,1163721258.9,1163721258.9,,3
TQBR,2018-08-21,ГАЗПРОМ ао,GAZP,16076,1939392538.6,141.55,140.12,143.49,143.3,141.86,143.3,13670280,141.87,141.87,143.3,1939392538.6,1939392538.6,1939392538.6,,3
TQBR,2018-08-22,ГАЗПРОМ ао,GAZP,20080,2332441259.5,143.5,142.3,144.41,144.16,143.54,144.16,16249580,143.54,143.54,144.16,2332441259.5,2332441259.5,2332441259.5,,3
TQBR,2018-08-23,ГАЗПРОМ ао,GAZP,23771,3066962004.8,143.85,141.5,145.0,141.5,143.4,141.5,21391470,143.37,143.37,141.5,3066962004.8,3066962004.8,3066962004.8,,3
TQBR,2018-08-24,ГАЗПРОМ ао,GAZP,20857,2717417839.4,141.5,141.5,143.98,143.6,143.02,143.6,19001230,143.01,143.01,143.6,2717417839.4,2717417839.4,2717417839.4,,3
TQBR,2018-08-27,ГАЗПРОМ ао,GAZP,13929,1839711500.0,143.51,143.25,144.52,144.52,144.05,144.52,12771200,144.05,144.05,144.52,1839711500.0,1839711500.0,1839711500.0,,3
TQBR,2018-08-28,ГАЗПРОМ ао,GAZP,19427,2862444316.6,144.57,144.57,146.73,145.6,145.98,145.6,19609130,145.98,145.98,145.6,2862444316.6,2862444316.6,2862444316.6,,3
TQBR,2018-08-29,ГАЗПРОМ ао,GAZP,18730,2811733873.9,145.95,145.4,147.88,147.88,146.82,147.88,19151390,146.82,146.82,147.88,2811733873.9,2811733873.9,2811733873.9,,3
TQBR,2018-08-30,ГАЗПРОМ ао,GAZP,23078,2529338388.8,147.82,145.66,148.34,145.98,146.91,145.98,17216530,146.91,146.91,145.98,2529338388.8,2529338388.8,2529338388.8,,3
TQBR,2018-08-31,ГАЗПРОМ ао,GAZP,36203,4881449744.3,145.7,144.78,150.2,149.95,148.12,149.95,32957180,148.11,148.11,149.95,4881449744.3,4881449744.3,4881449744.3,,3
TQBR,2018-09-03,ГАЗПРОМ ао,GAZP,22708,2245289789.6,149.99,148.52,151.0,148.73,149.66,148.73,15003280,149.65,149.65,148.73,2245289789.6,2245289789.6,2245289789.6,,3
